date,Month,Year,datetime,hour,cash_type,card,Price,coffee_name,Quantity,Sales,Store
07-02-2025,Feb,2025,07-02-2025 12:09:39,12,card,ANON-0000-0000-1189,35.76,Cocoa,1,35.76,Lower Manhattan
07-02-2025,Feb,2025,07-02-2025 12:51:22,12,card,ANON-0000-0000-1163,30.86,Americano with Milk,1,30.86,Hell's Kitchen
07-02-2025,Feb,2025,07-02-2025 12:58:52,12,card,ANON-0000-0000-1190,25.96,Americano,1,25.96,Hell's Kitchen
07-02-2025,Feb,2025,07-02-2025 16:04:11,16,card,ANON-0000-0000-1170,25.96,Cortado,3,77.88,Hell's Kitchen
07-02-2025,Feb,2025,07-02-2025 16:22:13,16,card,ANON-0000-0000-1191,35.76,Latte,2,71.52,Astoria
07-02-2025,Feb,2025,07-02-2025 16:23:14,16,card,ANON-0000-0000-1165,35.76,Hot Chocolate,2,71.52,Astoria
07-02-2025,Feb,2025,07-02-2025 16:24:35,16,card,ANON-0000-0000-1165,35.76,Latte,1,35.76,Lower Manhattan
07-02-2025,Feb,2025,07-02-2025 18:42:37,18,card,ANON-0000-0000-1178,35.76,Cocoa,1,35.76,Lower Manhattan
07-02-2025,Feb,2025,07-02-2025 18:43:36,18,card,ANON-0000-0000-1179,35.76,Cocoa,3,107.28,Hell's Kitchen
07-02-2025,Feb,2025,07-02-2025 18:44:31,18,card,ANON-0000-0000-1192,25.96,Cortado,1,25.96,Astoria
07-02-2025,Feb,2025,07-02-2025 18:45:23,18,card,ANON-0000-0000-1192,35.76,Cocoa,1,35.76,Lower Manhattan
07-02-2025,Feb,2025,07-02-2025 20:10:59,20,card,ANON-0000-0000-1193,35.76,Cocoa,1,35.76,Astoria
07-02-2025,Feb,2025,07-02-2025 20:30:57,20,card,ANON-0000-0000-1161,25.96,Cortado,2,51.92,Lower Manhattan
08-02-2025,Feb,2025,08-02-2025 09:01:43,9,card,ANON-0000-0000-1163,25.96,Americano,1,25.96,Hell's Kitchen
08-02-2025,Feb,2025,08-02-2025 10:56:17,10,card,ANON-0000-0000-1153,30.86,Americano with Milk,3,92.58,Astoria
08-02-2025,Feb,2025,08-02-2025 11:02:41,11,card,ANON-0000-0000-1194,25.96,Cortado,1,25.96,Lower Manhattan
08-02-2025,Feb,2025,08-02-2025 11:39:34,11,card,ANON-0000-0000-1195,25.96,Americano,3,77.88,Hell's Kitchen
08-02-2025,Feb,2025,08-02-2025 12:46:13,12,card,ANON-0000-0000-1167,25.96,Americano,2,51.92,Lower Manhattan
08-02-2025,Feb,2025,08-02-2025 13:26:48,13,card,ANON-0000-0000-1170,25.96,Americano,2,51.92,Astoria
08-02-2025,Feb,2025,08-02-2025 15:07:04,15,card,ANON-0000-0000-1110,25.96,Americano,1,25.96,Lower Manhattan
08-02-2025,Feb,2025,08-02-2025 15:08:09,15,card,ANON-0000-0000-1110,25.96,Americano,2,51.92,Hell's Kitchen
09-02-2025,Feb,2025,09-02-2025 08:49:24,8,card,ANON-0000-0000-1161,35.76,Cocoa,2,71.52,Hell's Kitchen
09-02-2025,Feb,2025,09-02-2025 10:31:09,10,card,ANON-0000-0000-1157,30.86,Americano with Milk,3,92.58,Hell's Kitchen
09-02-2025,Feb,2025,09-02-2025 10:51:28,10,card,ANON-0000-0000-1163,25.96,Americano,2,51.92,Lower Manhattan
09-02-2025,Feb,2025,09-02-2025 12:05:05,12,card,ANON-0000-0000-1196,35.76,Latte,3,107.28,Astoria
09-02-2025,Feb,2025,09-02-2025 15:13:09,15,card,ANON-0000-0000-1189,35.76,Cocoa,3,107.28,Astoria
09-02-2025,Feb,2025,09-02-2025 15:14:02,15,card,ANON-0000-0000-1189,35.76,Latte,1,35.76,Lower Manhattan
09-02-2025,Feb,2025,09-02-2025 15:15:58,15,card,ANON-0000-0000-1178,35.76,Hot Chocolate,2,71.52,Lower Manhattan
09-02-2025,Feb,2025,09-02-2025 15:16:52,15,card,ANON-0000-0000-1179,35.76,Cocoa,3,107.28,Lower Manhattan
09-02-2025,Feb,2025,09-02-2025 16:20:19,16,card,ANON-0000-0000-1161,25.96,Cortado,1,25.96,Hell's Kitchen
10-02-2025,Feb,2025,10-02-2025 07:01:47,7,card,ANON-0000-0000-1152,25.96,Americano,1,25.96,Astoria
10-02-2025,Feb,2025,10-02-2025 08:16:32,8,card,ANON-0000-0000-1110,25.96,Americano,1,25.96,Astoria
10-02-2025,Feb,2025,10-02-2025 08:24:56,8,card,ANON-0000-0000-1152,25.96,Americano,3,77.88,Astoria
10-02-2025,Feb,2025,10-02-2025 11:11:43,11,card,ANON-0000-0000-1153,30.86,Americano with Milk,2,61.72,Hell's Kitchen
10-02-2025,Feb,2025,10-02-2025 13:08:50,13,card,ANON-0000-0000-1167,25.96,Americano,2,51.92,Hell's Kitchen
10-02-2025,Feb,2025,10-02-2025 13:11:06,13,card,ANON-0000-0000-1168,35.76,Cocoa,3,107.28,Hell's Kitchen
10-02-2025,Feb,2025,10-02-2025 13:26:55,13,card,ANON-0000-0000-1197,30.86,Americano with Milk,3,92.58,Lower Manhattan
10-02-2025,Feb,2025,10-02-2025 13:40:13,13,card,ANON-0000-0000-1198,25.96,Americano,3,77.88,Lower Manhattan
10-02-2025,Feb,2025,10-02-2025 14:01:52,14,card,ANON-0000-0000-1199,35.76,Latte,2,71.52,Astoria
10-02-2025,Feb,2025,10-02-2025 14:07:41,14,card,ANON-0000-0000-1163,25.96,Americano,2,51.92,Hell's Kitchen
10-02-2025,Feb,2025,10-02-2025 14:11:46,14,card,ANON-0000-0000-1163,35.76,Cocoa,2,71.52,Lower Manhattan
10-02-2025,Feb,2025,10-02-2025 14:15:45,14,card,ANON-0000-0000-1163,35.76,Cocoa,1,35.76,Astoria
10-02-2025,Feb,2025,10-02-2025 15:01:55,15,card,ANON-0000-0000-1200,35.76,Cappuccino,1,35.76,Astoria
10-02-2025,Feb,2025,10-02-2025 15:14:01,15,card,ANON-0000-0000-1166,30.86,Americano with Milk,2,61.72,Lower Manhattan
10-02-2025,Feb,2025,10-02-2025 15:46:03,15,card,ANON-0000-0000-1191,35.76,Latte,3,107.28,Hell's Kitchen
10-02-2025,Feb,2025,10-02-2025 15:47:44,15,card,ANON-0000-0000-1165,35.76,Hot Chocolate,2,71.52,Astoria
10-02-2025,Feb,2025,10-02-2025 16:20:55,16,card,ANON-0000-0000-1170,35.76,Cocoa,3,107.28,Lower Manhattan
10-02-2025,Feb,2025,10-02-2025 17:12:02,17,card,ANON-0000-0000-0878,25.96,Americano,1,25.96,Lower Manhattan
10-02-2025,Feb,2025,10-02-2025 18:27:15,18,card,ANON-0000-0000-1157,30.86,Americano with Milk,3,92.58,Lower Manhattan
10-02-2025,Feb,2025,10-02-2025 19:14:01,19,card,ANON-0000-0000-1178,35.76,Latte,1,35.76,Lower Manhattan
10-02-2025,Feb,2025,10-02-2025 19:14:54,19,card,ANON-0000-0000-1201,35.76,Latte,3,107.28,Hell's Kitchen
11-02-2025,Feb,2025,11-02-2025 10:38:26,10,card,ANON-0000-0000-1163,25.96,Americano,3,77.88,Lower Manhattan
11-02-2025,Feb,2025,11-02-2025 11:19:15,11,card,ANON-0000-0000-1176,25.96,Americano,2,51.92,Astoria
11-02-2025,Feb,2025,11-02-2025 11:20:12,11,card,ANON-0000-0000-1166,30.86,Americano with Milk,2,61.72,Astoria
11-02-2025,Feb,2025,11-02-2025 11:21:08,11,card,ANON-0000-0000-1189,35.76,Cocoa,3,107.28,Hell's Kitchen
11-02-2025,Feb,2025,11-02-2025 15:56:50,15,card,ANON-0000-0000-1156,35.76,Hot Chocolate,2,71.52,Lower Manhattan
11-02-2025,Feb,2025,11-02-2025 16:09:08,16,card,ANON-0000-0000-1194,30.86,Americano with Milk,1,30.86,Lower Manhattan
11-02-2025,Feb,2025,11-02-2025 16:49:41,16,card,ANON-0000-0000-1202,21.06,Espresso,1,21.06,Lower Manhattan
11-02-2025,Feb,2025,11-02-2025 17:35:35,17,card,ANON-0000-0000-1163,35.76,Latte,1,35.76,Lower Manhattan
11-02-2025,Feb,2025,11-02-2025 17:36:42,17,card,ANON-0000-0000-1163,30.86,Americano with Milk,3,92.58,Hell's Kitchen
11-02-2025,Feb,2025,11-02-2025 17:44:13,17,card,ANON-0000-0000-1203,30.86,Americano with Milk,2,61.72,Hell's Kitchen
11-02-2025,Feb,2025,11-02-2025 17:50:40,17,card,ANON-0000-0000-1110,25.96,Americano,2,51.92,Lower Manhattan
11-02-2025,Feb,2025,11-02-2025 17:54:38,17,card,ANON-0000-0000-1203,30.86,Americano with Milk,1,30.86,Hell's Kitchen
11-02-2025,Feb,2025,11-02-2025 19:04:11,19,card,ANON-0000-0000-1204,35.76,Latte,3,107.28,Hell's Kitchen
11-02-2025,Feb,2025,11-02-2025 19:05:04,19,card,ANON-0000-0000-1204,35.76,Cocoa,2,71.52,Astoria
12-02-2025,Feb,2025,12-02-2025 07:16:57,7,card,ANON-0000-0000-1200,35.76,Cappuccino,3,107.28,Hell's Kitchen
12-02-2025,Feb,2025,12-02-2025 07:35:38,7,card,ANON-0000-0000-1163,25.96,Americano,1,25.96,Hell's Kitchen
12-02-2025,Feb,2025,12-02-2025 08:54:36,8,card,ANON-0000-0000-1163,35.76,Cocoa,1,35.76,Astoria
12-02-2025,Feb,2025,12-02-2025 09:19:46,9,card,ANON-0000-0000-1153,30.86,Americano with Milk,3,92.58,Hell's Kitchen
12-02-2025,Feb,2025,12-02-2025 10:43:13,10,card,ANON-0000-0000-1188,25.96,Americano,2,51.92,Astoria
12-02-2025,Feb,2025,12-02-2025 12:43:29,12,card,ANON-0000-0000-1205,25.96,Americano,1,25.96,Astoria
12-02-2025,Feb,2025,12-02-2025 13:08:09,13,card,ANON-0000-0000-1206,25.96,Americano,1,25.96,Astoria
12-02-2025,Feb,2025,12-02-2025 13:41:40,13,card,ANON-0000-0000-1160,35.76,Hot Chocolate,3,107.28,Lower Manhattan
12-02-2025,Feb,2025,12-02-2025 15:41:25,15,card,ANON-0000-0000-1164,35.76,Hot Chocolate,1,35.76,Lower Manhattan
12-02-2025,Feb,2025,12-02-2025 15:42:17,15,card,ANON-0000-0000-1191,35.76,Latte,2,71.52,Hell's Kitchen
12-02-2025,Feb,2025,12-02-2025 15:43:35,15,card,ANON-0000-0000-1165,35.76,Hot Chocolate,3,107.28,Hell's Kitchen
12-02-2025,Feb,2025,12-02-2025 16:12:58,16,card,ANON-0000-0000-1160,25.96,Americano,1,25.96,Lower Manhattan
12-02-2025,Feb,2025,12-02-2025 16:26:09,16,card,ANON-0000-0000-1160,25.96,Americano,2,51.92,Astoria
12-02-2025,Feb,2025,12-02-2025 17:05:32,17,card,ANON-0000-0000-1200,35.76,Cappuccino,3,107.28,Hell's Kitchen
12-02-2025,Feb,2025,12-02-2025 17:42:51,17,card,ANON-0000-0000-1110,25.96,Americano,3,77.88,Hell's Kitchen
12-02-2025,Feb,2025,12-02-2025 20:05:41,20,card,ANON-0000-0000-0507,35.76,Latte,2,71.52,Astoria
12-02-2025,Feb,2025,12-02-2025 20:23:13,20,card,ANON-0000-0000-1178,35.76,Cocoa,2,71.52,Astoria
12-02-2025,Feb,2025,12-02-2025 21:17:04,21,card,ANON-0000-0000-1158,35.76,Cappuccino,2,71.52,Astoria
13-02-2025,Feb,2025,13-02-2025 07:38:48,7,card,ANON-0000-0000-1153,30.86,Americano with Milk,2,61.72,Hell's Kitchen
13-02-2025,Feb,2025,13-02-2025 08:45:57,8,card,ANON-0000-0000-1152,25.96,Americano,1,25.96,Hell's Kitchen
13-02-2025,Feb,2025,13-02-2025 09:17:21,9,card,ANON-0000-0000-1207,21.06,Espresso,3,63.18,Lower Manhattan
13-02-2025,Feb,2025,13-02-2025 09:36:05,9,card,ANON-0000-0000-1168,35.76,Cocoa,1,35.76,Lower Manhattan
13-02-2025,Feb,2025,13-02-2025 10:29:33,10,card,ANON-0000-0000-1156,30.86,Americano with Milk,1,30.86,Lower Manhattan
13-02-2025,Feb,2025,13-02-2025 10:59:27,10,card,ANON-0000-0000-1157,30.86,Americano with Milk,2,61.72,Lower Manhattan
13-02-2025,Feb,2025,13-02-2025 16:30:39,16,card,ANON-0000-0000-1163,25.96,Americano,2,51.92,Hell's Kitchen
13-02-2025,Feb,2025,13-02-2025 16:31:34,16,card,ANON-0000-0000-1163,25.96,Americano,3,77.88,Hell's Kitchen
13-02-2025,Feb,2025,13-02-2025 17:16:12,17,card,ANON-0000-0000-1178,30.86,Americano with Milk,1,30.86,Lower Manhattan
13-02-2025,Feb,2025,13-02-2025 17:17:20,17,card,ANON-0000-0000-1179,30.86,Americano with Milk,3,92.58,Lower Manhattan
13-02-2025,Feb,2025,13-02-2025 18:01:35,18,card,ANON-0000-0000-1208,35.76,Latte,2,71.52,Lower Manhattan
13-02-2025,Feb,2025,13-02-2025 18:15:09,18,card,ANON-0000-0000-0046,35.76,Cappuccino,2,71.52,Hell's Kitchen
13-02-2025,Feb,2025,13-02-2025 19:06:30,19,card,ANON-0000-0000-1209,35.76,Latte,2,71.52,Hell's Kitchen
14-02-2025,Feb,2025,14-02-2025 11:38:56,11,card,ANON-0000-0000-1163,25.96,Americano,3,77.88,Lower Manhattan
14-02-2025,Feb,2025,14-02-2025 14:07:09,14,card,ANON-0000-0000-1210,35.76,Hot Chocolate,1,35.76,Astoria
14-02-2025,Feb,2025,14-02-2025 14:46:00,14,card,ANON-0000-0000-1198,25.96,Americano,3,77.88,Astoria
14-02-2025,Feb,2025,14-02-2025 14:46:45,14,card,ANON-0000-0000-1198,21.06,Espresso,2,42.12,Lower Manhattan
14-02-2025,Feb,2025,14-02-2025 14:58:12,14,card,ANON-0000-0000-1211,30.86,Americano with Milk,2,61.72,Lower Manhattan
14-02-2025,Feb,2025,14-02-2025 15:00:17,15,card,ANON-0000-0000-1200,35.76,Cappuccino,2,71.52,Hell's Kitchen
14-02-2025,Feb,2025,14-02-2025 15:36:41,15,card,ANON-0000-0000-0507,35.76,Cappuccino,2,71.52,Hell's Kitchen
14-02-2025,Feb,2025,14-02-2025 15:38:47,15,card,ANON-0000-0000-0507,35.76,Latte,3,107.28,Lower Manhattan
14-02-2025,Feb,2025,14-02-2025 15:53:56,15,card,ANON-0000-0000-1212,35.76,Hot Chocolate,2,71.52,Lower Manhattan
14-02-2025,Feb,2025,14-02-2025 15:54:57,15,card,ANON-0000-0000-1212,35.76,Cappuccino,1,35.76,Astoria
14-02-2025,Feb,2025,14-02-2025 17:03:16,17,card,ANON-0000-0000-1160,25.96,Americano,3,77.88,Hell's Kitchen
14-02-2025,Feb,2025,14-02-2025 17:04:30,17,card,ANON-0000-0000-1160,35.76,Cocoa,2,71.52,Astoria
14-02-2025,Feb,2025,14-02-2025 17:09:08,17,card,ANON-0000-0000-1202,21.06,Espresso,1,21.06,Astoria
14-02-2025,Feb,2025,14-02-2025 17:25:25,17,card,ANON-0000-0000-1213,30.86,Americano with Milk,3,92.58,Lower Manhattan
14-02-2025,Feb,2025,14-02-2025 21:18:30,21,card,ANON-0000-0000-1214,25.96,Americano,2,51.92,Astoria
15-02-2025,Feb,2025,15-02-2025 09:22:52,9,card,ANON-0000-0000-1200,35.76,Cappuccino,1,35.76,Astoria
15-02-2025,Feb,2025,15-02-2025 12:41:54,12,card,ANON-0000-0000-1163,35.76,Cappuccino,3,107.28,Hell's Kitchen
15-02-2025,Feb,2025,15-02-2025 12:44:27,12,card,ANON-0000-0000-1163,25.96,Americano,1,25.96,Lower Manhattan
15-02-2025,Feb,2025,15-02-2025 13:02:20,13,card,ANON-0000-0000-0878,30.86,Americano with Milk,3,92.58,Lower Manhattan
15-02-2025,Feb,2025,15-02-2025 13:32:06,13,card,ANON-0000-0000-1200,30.86,Americano with Milk,1,30.86,Lower Manhattan
15-02-2025,Feb,2025,15-02-2025 14:01:51,14,card,ANON-0000-0000-1184,35.76,Cappuccino,2,71.52,Hell's Kitchen
15-02-2025,Feb,2025,15-02-2025 14:11:54,14,card,ANON-0000-0000-1215,25.96,Americano,2,51.92,Astoria
15-02-2025,Feb,2025,15-02-2025 15:40:08,15,card,ANON-0000-0000-1201,35.76,Hot Chocolate,1,35.76,Lower Manhattan
15-02-2025,Feb,2025,15-02-2025 15:40:59,15,card,ANON-0000-0000-1179,35.76,Hot Chocolate,1,35.76,Hell's Kitchen
16-02-2025,Feb,2025,16-02-2025 10:46:43,10,card,ANON-0000-0000-1216,25.96,Americano,2,51.92,Hell's Kitchen
16-02-2025,Feb,2025,16-02-2025 10:50:01,10,card,ANON-0000-0000-1169,25.96,Americano,2,51.92,Hell's Kitchen
16-02-2025,Feb,2025,16-02-2025 10:51:04,10,card,ANON-0000-0000-1169,30.86,Americano with Milk,3,92.58,Astoria
16-02-2025,Feb,2025,16-02-2025 11:04:48,11,card,ANON-0000-0000-1156,35.76,Hot Chocolate,2,71.52,Astoria
16-02-2025,Feb,2025,16-02-2025 11:32:29,11,card,ANON-0000-0000-1160,25.96,Americano,1,25.96,Hell's Kitchen
16-02-2025,Feb,2025,16-02-2025 14:15:37,14,card,ANON-0000-0000-1196,35.76,Hot Chocolate,3,107.28,Lower Manhattan
16-02-2025,Feb,2025,16-02-2025 14:16:41,14,card,ANON-0000-0000-1196,35.76,Latte,2,71.52,Lower Manhattan
16-02-2025,Feb,2025,16-02-2025 17:12:27,17,card,ANON-0000-0000-1163,35.76,Hot Chocolate,1,35.76,Hell's Kitchen
16-02-2025,Feb,2025,16-02-2025 17:13:33,17,card,ANON-0000-0000-1163,30.86,Americano with Milk,2,61.72,Astoria
16-02-2025,Feb,2025,16-02-2025 17:44:33,17,card,ANON-0000-0000-1217,30.86,Americano with Milk,3,92.58,Lower Manhattan
17-02-2025,Feb,2025,17-02-2025 06:50:04,6,card,ANON-0000-0000-1200,35.76,Cappuccino,3,107.28,Hell's Kitchen
17-02-2025,Feb,2025,17-02-2025 08:53:14,8,card,ANON-0000-0000-1163,25.96,Americano,2,51.92,Hell's Kitchen
17-02-2025,Feb,2025,17-02-2025 09:00:55,9,card,ANON-0000-0000-1160,25.96,Americano,2,51.92,Astoria
17-02-2025,Feb,2025,17-02-2025 09:28:07,9,card,ANON-0000-0000-1218,30.86,Americano with Milk,2,61.72,Astoria
17-02-2025,Feb,2025,17-02-2025 09:56:59,9,card,ANON-0000-0000-1210,35.76,Hot Chocolate,2,71.52,Astoria
17-02-2025,Feb,2025,17-02-2025 10:20:12,10,card,ANON-0000-0000-1219,30.86,Americano with Milk,3,92.58,Astoria
17-02-2025,Feb,2025,17-02-2025 10:44:48,10,card,ANON-0000-0000-1160,25.96,Americano,2,51.92,Hell's Kitchen
17-02-2025,Feb,2025,17-02-2025 11:53:59,11,card,ANON-0000-0000-1203,30.86,Americano with Milk,3,92.58,Lower Manhattan
17-02-2025,Feb,2025,17-02-2025 11:55:02,11,card,ANON-0000-0000-1202,21.06,Espresso,1,21.06,Hell's Kitchen
17-02-2025,Feb,2025,17-02-2025 12:48:58,12,card,ANON-0000-0000-1220,35.76,Cappuccino,1,35.76,Lower Manhattan
17-02-2025,Feb,2025,17-02-2025 14:23:02,14,card,ANON-0000-0000-1221,35.76,Latte,1,35.76,Lower Manhattan
17-02-2025,Feb,2025,17-02-2025 15:05:42,15,card,ANON-0000-0000-1194,30.86,Americano with Milk,1,30.86,Astoria
17-02-2025,Feb,2025,17-02-2025 15:33:20,15,card,ANON-0000-0000-1191,35.76,Latte,3,107.28,Lower Manhattan
17-02-2025,Feb,2025,17-02-2025 16:19:06,16,card,ANON-0000-0000-1218,21.06,Espresso,2,42.12,Hell's Kitchen
17-02-2025,Feb,2025,17-02-2025 16:22:42,16,card,ANON-0000-0000-1170,25.96,Americano,1,25.96,Hell's Kitchen
17-02-2025,Feb,2025,17-02-2025 17:31:14,17,card,ANON-0000-0000-1222,30.86,Americano with Milk,1,30.86,Astoria
17-02-2025,Feb,2025,17-02-2025 18:23:53,18,card,ANON-0000-0000-1206,25.96,Americano,2,51.92,Astoria
17-02-2025,Feb,2025,17-02-2025 19:13:52,19,card,ANON-0000-0000-1223,25.96,Americano,1,25.96,Hell's Kitchen
17-02-2025,Feb,2025,17-02-2025 19:15:01,19,card,ANON-0000-0000-1223,25.96,Americano,3,77.88,Lower Manhattan
17-02-2025,Feb,2025,17-02-2025 20:18:17,20,card,ANON-0000-0000-1192,35.76,Latte,1,35.76,Hell's Kitchen
18-02-2025,Feb,2025,18-02-2025 08:53:09,8,card,ANON-0000-0000-1163,25.96,Americano,1,25.96,Hell's Kitchen
18-02-2025,Feb,2025,18-02-2025 08:54:14,8,card,ANON-0000-0000-1163,25.96,Americano,3,77.88,Astoria
18-02-2025,Feb,2025,18-02-2025 11:07:35,11,card,ANON-0000-0000-1110,25.96,Americano,2,51.92,Lower Manhattan
18-02-2025,Feb,2025,18-02-2025 11:30:06,11,card,ANON-0000-0000-1198,25.96,Americano,2,51.92,Hell's Kitchen
18-02-2025,Feb,2025,18-02-2025 11:38:24,11,card,ANON-0000-0000-1203,30.86,Americano with Milk,2,61.72,Lower Manhattan
18-02-2025,Feb,2025,18-02-2025 12:15:27,12,card,ANON-0000-0000-1218,30.86,Americano with Milk,3,92.58,Lower Manhattan
18-02-2025,Feb,2025,18-02-2025 13:04:27,13,card,ANON-0000-0000-1224,35.76,Cocoa,3,107.28,Hell's Kitchen
18-02-2025,Feb,2025,18-02-2025 13:25:45,13,card,ANON-0000-0000-1215,25.96,Americano,3,77.88,Astoria
18-02-2025,Feb,2025,18-02-2025 13:27:05,13,card,ANON-0000-0000-1222,30.86,Americano with Milk,3,92.58,Astoria
18-02-2025,Feb,2025,18-02-2025 17:05:28,17,card,ANON-0000-0000-1210,35.76,Hot Chocolate,3,107.28,Hell's Kitchen
18-02-2025,Feb,2025,18-02-2025 17:08:19,17,card,ANON-0000-0000-1225,30.86,Americano with Milk,2,61.72,Lower Manhattan
18-02-2025,Feb,2025,18-02-2025 17:09:17,17,card,ANON-0000-0000-1225,21.06,Espresso,2,42.12,Hell's Kitchen
18-02-2025,Feb,2025,18-02-2025 17:10:23,17,card,ANON-0000-0000-1225,35.76,Cocoa,2,71.52,Hell's Kitchen
18-02-2025,Feb,2025,18-02-2025 17:11:36,17,card,ANON-0000-0000-1225,35.76,Cocoa,1,35.76,Astoria
18-02-2025,Feb,2025,18-02-2025 19:36:27,19,card,ANON-0000-0000-1226,35.76,Cocoa,2,71.52,Astoria
18-02-2025,Feb,2025,18-02-2025 20:06:56,20,card,ANON-0000-0000-1185,35.76,Cocoa,1,35.76,Lower Manhattan
18-02-2025,Feb,2025,18-02-2025 20:58:13,20,card,ANON-0000-0000-1212,35.76,Hot Chocolate,1,35.76,Astoria
18-02-2025,Feb,2025,18-02-2025 21:02:00,21,card,ANON-0000-0000-1222,30.86,Americano with Milk,3,92.58,Lower Manhattan
19-02-2025,Feb,2025,19-02-2025 08:08:53,8,card,ANON-0000-0000-1161,35.76,Cappuccino,3,107.28,Hell's Kitchen
19-02-2025,Feb,2025,19-02-2025 08:09:54,8,card,ANON-0000-0000-1152,25.96,Americano,3,77.88,Hell's Kitchen
19-02-2025,Feb,2025,19-02-2025 08:47:33,8,card,ANON-0000-0000-1170,25.96,Americano,2,51.92,Lower Manhattan
19-02-2025,Feb,2025,19-02-2025 09:24:32,9,card,ANON-0000-0000-1220,35.76,Cappuccino,1,35.76,Lower Manhattan
19-02-2025,Feb,2025,19-02-2025 10:09:51,10,card,ANON-0000-0000-1167,25.96,Americano,2,51.92,Hell's Kitchen
19-02-2025,Feb,2025,19-02-2025 10:19:01,10,card,ANON-0000-0000-1227,35.76,Hot Chocolate,1,35.76,Hell's Kitchen
19-02-2025,Feb,2025,19-02-2025 10:40:52,10,card,ANON-0000-0000-1207,30.86,Americano with Milk,1,30.86,Astoria
19-02-2025,Feb,2025,19-02-2025 12:45:06,12,card,ANON-0000-0000-1198,25.96,Americano,1,25.96,Astoria
19-02-2025,Feb,2025,19-02-2025 12:46:04,12,card,ANON-0000-0000-1168,35.76,Cocoa,1,35.76,Lower Manhattan
19-02-2025,Feb,2025,19-02-2025 13:06:54,13,card,ANON-0000-0000-1171,25.96,Americano,2,51.92,Astoria
19-02-2025,Feb,2025,19-02-2025 15:50:43,15,card,ANON-0000-0000-1158,35.76,Cappuccino,2,71.52,Hell's Kitchen
19-02-2025,Feb,2025,19-02-2025 17:04:00,17,card,ANON-0000-0000-1110,25.96,Americano,3,77.88,Hell's Kitchen
19-02-2025,Feb,2025,19-02-2025 17:34:49,17,card,ANON-0000-0000-1158,35.76,Cappuccino,1,35.76,Astoria
19-02-2025,Feb,2025,19-02-2025 17:57:52,17,card,ANON-0000-0000-1217,30.86,Americano with Milk,1,30.86,Astoria
19-02-2025,Feb,2025,19-02-2025 18:35:39,18,card,ANON-0000-0000-1228,35.76,Cappuccino,1,35.76,Lower Manhattan
19-02-2025,Feb,2025,19-02-2025 19:01:33,19,card,ANON-0000-0000-1229,35.76,Latte,1,35.76,Astoria
19-02-2025,Feb,2025,19-02-2025 19:11:50,19,card,ANON-0000-0000-1179,35.76,Cocoa,2,71.52,Lower Manhattan
19-02-2025,Feb,2025,19-02-2025 19:12:43,19,card,ANON-0000-0000-1179,35.76,Hot Chocolate,1,35.76,Hell's Kitchen
19-02-2025,Feb,2025,19-02-2025 19:26:23,19,card,ANON-0000-0000-1191,35.76,Latte,2,71.52,Astoria
19-02-2025,Feb,2025,19-02-2025 20:05:28,20,card,ANON-0000-0000-1182,35.76,Cocoa,1,35.76,Astoria
20-02-2025,Feb,2025,20-02-2025 07:56:25,7,card,ANON-0000-0000-1161,35.76,Cappuccino,3,107.28,Hell's Kitchen
20-02-2025,Feb,2025,20-02-2025 09:17:53,9,card,ANON-0000-0000-1167,25.96,Americano,2,51.92,Astoria
20-02-2025,Feb,2025,20-02-2025 10:16:40,10,card,ANON-0000-0000-1163,35.76,Cappuccino,2,71.52,Astoria
20-02-2025,Feb,2025,20-02-2025 10:17:39,10,card,ANON-0000-0000-1163,25.96,Americano,1,25.96,Lower Manhattan
20-02-2025,Feb,2025,20-02-2025 10:20:25,10,card,ANON-0000-0000-1167,25.96,Americano,3,77.88,Astoria
20-02-2025,Feb,2025,20-02-2025 10:24:24,10,card,ANON-0000-0000-1198,25.96,Americano,3,77.88,Lower Manhattan
20-02-2025,Feb,2025,20-02-2025 13:02:20,13,card,ANON-0000-0000-1203,30.86,Americano with Milk,1,30.86,Astoria
20-02-2025,Feb,2025,20-02-2025 14:20:33,14,card,ANON-0000-0000-1196,35.76,Latte,2,71.52,Lower Manhattan
20-02-2025,Feb,2025,20-02-2025 14:38:00,14,card,ANON-0000-0000-1163,25.96,Americano,3,77.88,Hell's Kitchen
20-02-2025,Feb,2025,20-02-2025 14:38:49,14,card,ANON-0000-0000-1163,25.96,Americano,1,25.96,Lower Manhattan
20-02-2025,Feb,2025,20-02-2025 15:19:46,15,card,ANON-0000-0000-1230,21.06,Espresso,2,42.12,Astoria
20-02-2025,Feb,2025,20-02-2025 16:05:50,16,card,ANON-0000-0000-1156,35.76,Cappuccino,3,107.28,Astoria
20-02-2025,Feb,2025,20-02-2025 16:59:07,16,card,ANON-0000-0000-1231,35.76,Cappuccino,2,71.52,Astoria
20-02-2025,Feb,2025,20-02-2025 17:00:37,17,card,ANON-0000-0000-1231,35.76,Hot Chocolate,2,71.52,Astoria
20-02-2025,Feb,2025,20-02-2025 17:07:28,17,card,ANON-0000-0000-1163,25.96,Americano,1,25.96,Hell's Kitchen
20-02-2025,Feb,2025,20-02-2025 18:57:35,18,card,ANON-0000-0000-1232,25.96,Americano,1,25.96,Hell's Kitchen
20-02-2025,Feb,2025,20-02-2025 19:01:51,19,card,ANON-0000-0000-1233,35.76,Hot Chocolate,3,107.28,Astoria
